fare_amount,passenger_count,year,month,date,day,hour,minute,distance
5.5,1,2014,12,19,4,19,37,1.0329591109471616
9.7,1,2012,5,29,1,15,13,1.873963017623496
7.0,1,2014,7,23,2,20,16,1.9551091447683169
4.9,1,2011,12,12,0,18,2,1.0545598053062353
14.0,1,2014,7,26,5,1,43,3.8711695679801754
9.7,1,2010,1,5,1,8,12,2.092549016105367
4.1,3,2010,10,25,0,17,55,0.8718271649309374
3.7,1,2010,12,4,5,2,49,0.9033835479302448
11.7,1,2011,11,5,5,22,57,5.5024407546083625
6.5,1,2011,12,8,3,2,40,1.0854407874313445
14.0,1,2014,3,8,5,12,19,3.747770723890607
6.1,1,2009,2,14,5,18,14,0.9649189205845228
4.5,2,2010,8,6,4,19,7,1.2565848906373986
8.5,2,2015,1,31,5,10,44,1.4305999877804738
10.1,1,2010,5,7,4,1,34,3.720963770571057
18.5,1,2012,7,1,6,15,1,8.406478872126783
9.5,1,2013,4,14,6,7,33,3.155436529487768
7.3,5,2009,4,7,1,22,48,1.8253909436873037
4.5,1,2009,8,2,6,11,6,0.6953355524329036
12.0,1,2013,5,16,3,13,41,3.627745170355553
7.5,4,2013,9,30,0,22,26,1.7800265689472372
6.5,1,2014,3,31,0,10,0,1.1357944072553623
41.04,1,2015,4,27,0,12,36,10.372076074361141
30.9,5,2009,4,9,3,16,53,13.885723928768616
7.3,2,2009,9,27,6,2,6,3.0226623844709852
7.7,1,2010,10,31,6,9,50,1.7341078120537765
7.3,1,2010,12,30,3,22,31,1.4162684873840878
5.7,1,2011,1,24,0,8,10,0.6614350664766211
12.5,1,2013,4,26,4,7,45,3.1236980672715653
10.5,1,2014,12,7,6,15,27,2.9035803889673546
6.1,1,2009,11,2,0,13,47,1.9196225638227966
4.5,1,2010,3,22,0,11,31,0.7654581709151311
4.1,1,2011,8,6,5,3,19,0.479729174670061
8.1,1,2012,4,19,3,10,17,2.3083889094589343
8.5,1,2012,6,27,2,23,32,2.0116020722518364
8.0,2,2013,3,12,1,20,8,1.8354955444970387
11.3,1,2010,2,28,6,21,54,4.87578322130989
7.7,1,2010,4,8,3,11,53,1.828953712666925
8.1,1,2011,11,27,6,15,55,1.9070108087163766
11.0,1,2013,3,23,5,11,41,1.3832923613908232
7.5,1,2013,9,23,0,22,20,1.6326087088022172
4.9,1,2010,2,21,6,11,6,1.4130863757049377
32.67,1,2010,9,21,1,13,29,9.419477314202737
10.5,1,2011,5,22,6,15,49,3.8495834553111687
5.7,1,2012,3,29,3,20,10,1.2239278695920788
10.7,1,2009,1,14,2,17,17,1.9436825366498613
4.5,1,2009,3,7,5,9,38,1.3861248853819494
3.7,1,2009,12,28,0,8,17,0.7133068867730069
9.3,1,2012,3,14,2,7,42,2.9130448126824438
7.0,1,2014,2,5,2,16,51,1.324023869898345
6.5,1,2014,8,4,0,0,52,1.5741821756151753
5.5,1,2015,2,10,1,14,39,0.9366048517033382
6.5,1,2010,4,11,6,18,43,2.0560258645424088
2.5,1,2009,4,18,5,20,44,0.003069270915508574
3.3,1,2009,11,5,3,3,30,0.8763071884873975
16.5,3,2012,1,16,0,6,19,7.205459360762366
13.3,1,2012,3,18,6,3,11,6.851231354409753
6.0,1,2013,4,6,5,17,42,1.641462467214091
17.0,1,2013,11,26,1,16,41,3.4367888268816733
6.5,2,2010,1,10,6,9,10,1.6181557440272878
8.1,5,2012,4,1,6,12,3,2.218732960422652
6.0,1,2013,7,25,3,21,16,1.5078049499285964
7.3,1,2009,8,29,5,21,34,1.8734656048767593
25.7,3,2010,7,9,4,1,33,10.712762688507897
8.5,1,2010,8,27,4,19,14,3.2906681026866162
9.3,2,2012,5,12,5,20,25,3.2273958872266233
5.5,1,2013,6,12,2,8,35,1.4028668516582568
10.9,1,2009,11,28,5,17,39,3.176804496103871
6.0,1,2012,10,19,4,0,36,1.7598567695827123
7.7,1,2010,11,20,5,13,44,1.690386878802555
4.9,2,2011,5,21,5,9,59,1.5793653708973492
15.7,1,2011,11,26,5,1,22,4.209068582481171
6.0,1,2013,8,26,0,0,7,2.129147642905772
5.0,1,2013,11,18,0,8,9,0.8911131430669587
17.0,1,2014,2,6,3,20,0,3.7461113412194798
11.5,6,2014,2,22,5,23,17,4.124502028490985
14.5,2,2014,4,6,6,0,27,3.64048277123423
7.3,1,2010,5,11,1,13,17,1.456796809685709
11.0,1,2015,6,17,2,15,37,0.9226565970160634
10.5,1,2012,11,1,3,10,21,1.9123247553996685
5.0,1,2013,12,18,2,6,15,0.8436100150707645
13.7,1,2012,8,30,3,3,32,3.2544512075054044
4.5,1,2013,4,27,5,10,1,0.8423115176525868
29.83,1,2013,8,5,0,6,9,7.697535236164947
19.0,1,2015,1,15,3,19,51,5.351898524586575
8.5,1,2010,1,20,2,8,20,2.493083492268479
9.3,1,2010,12,29,2,23,58,2.248819067755446
9.0,6,2013,7,20,5,1,39,2.2913861268322995
7.0,1,2009,1,9,4,22,26,1.2841054632093358
9.7,1,2009,6,3,2,8,48,1.9819675162778763
4.5,1,2009,8,6,3,7,16,0.7198005385123747
4.9,1,2011,10,19,2,23,33,1.3534054075519932
11.7,2,2011,12,24,5,12,13,4.0824133593584655
10.5,1,2014,6,28,5,15,21,2.528569735534813
5.5,3,2014,11,16,6,18,34,0.9402699956003514
6.5,2,2009,9,19,5,17,9,2.2786001908741103
4.9,5,2010,10,27,2,5,50,1.2122727468608012
16.9,2,2011,4,25,0,23,15,6.044988443741031
13.5,1,2014,11,7,4,1,20,3.6673290970950414
6.5,2,2010,1,13,2,20,1,3.0329949881114695
5.7,1,2010,11,23,1,7,49,1.142968933740234
8.0,3,2014,1,24,4,23,46,2.2196522276656045
8.5,2,2014,2,1,5,17,59,1.4394013375934311
10.0,2,2014,4,23,2,15,41,0.7223176290788536
11.0,1,2015,6,22,0,16,6,1.8194619057440677
4.1,1,2009,4,7,1,11,11,0.8750171550011923
34.0,2,2010,7,9,4,4,51,9.182203887798742
4.9,1,2010,8,26,3,7,41,0.9135014533710383
7.3,1,2011,10,15,5,9,38,2.4720744862978314
8.5,1,2011,10,17,0,7,30,2.03798978611537
3.5,1,2015,6,25,3,18,52,0.1086432970222744
7.7,2,2009,12,11,4,22,51,2.633441831635409
3.7,1,2011,10,15,5,12,47,0.6851363930878953
5.0,1,2009,3,10,1,23,46,1.1256601534467132
12.9,1,2010,9,1,2,19,14,3.5242175115777585
10.9,1,2011,4,14,3,15,57,2.9285762034891567
5.5,4,2012,11,17,5,17,2,1.0609171531810684
14.0,1,2013,7,23,1,22,10,4.35888216593856
13.0,1,2014,10,12,6,1,42,3.5960309348240034
13.5,1,2015,4,18,5,14,36,2.073550064399223
19.0,1,2014,6,22,6,2,39,4.333727096426828
6.9,1,2011,5,21,5,0,9,2.813740756524595
8.1,5,2011,8,20,5,23,53,2.3749254838364395
11.3,1,2012,3,16,4,19,38,3.196463225120838
6.1,1,2012,6,1,4,14,42,1.53558386980045
7.7,2,2012,7,9,0,9,56,2.2949504514760264
6.9,1,2012,2,29,2,10,59,1.0867990759065929
9.0,1,2013,7,31,2,13,4,1.549519266583878
10.1,2,2010,8,27,4,23,12,4.242780367416798
8.1,5,2010,8,27,4,23,12,2.2339961216900153
7.7,2,2010,10,20,2,21,2,0.7679920305534932
24.0,1,2014,6,27,4,4,9,9.213350551899502
5.0,2,2015,1,1,3,21,34,1.241376337882781
16.9,2,2010,9,25,5,11,58,3.6314388222296206
9.5,2,2013,2,2,5,11,37,2.217960997491053
8.5,1,2013,3,7,3,8,11,1.3784522831256243
18.5,1,2011,9,7,2,20,8,9.59475393219742
34.83,3,2013,5,1,2,16,30,7.80321340313332
10.5,2,2013,11,12,1,13,10,2.6194284723232686
7.0,1,2014,11,28,4,21,50,1.0406789833063639
17.5,1,2015,4,26,6,15,35,4.835654062110279
6.5,1,2011,12,9,4,10,48,1.8382215246422078
10.9,1,2010,5,12,2,12,45,4.956058041196925
5.5,3,2013,11,20,2,19,51,0.7213345284083289
9.3,1,2010,6,21,0,8,50,2.74378460745586
14.1,1,2011,8,2,1,11,42,3.069336254125521
11.0,1,2014,2,1,5,13,17,1.780335958860386
4.5,1,2010,11,9,1,2,22,1.0790327880290056
12.1,1,2012,2,14,1,20,4,4.055850898065898
15.0,1,2013,9,23,0,15,1,1.3634980767094105
5.0,1,2014,3,4,1,6,58,0.9062802351942751
18.1,1,2009,8,23,6,15,30,9.100412643888946
6.1,1,2012,3,28,2,13,49,1.095507361648952
4.9,1,2011,7,20,2,23,51,0.9728963470433386
17.0,1,2013,2,20,2,9,13,4.771176515217717
3.7,1,2009,7,6,0,15,42,0.5200481197537318
6.5,2,2012,2,1,2,21,40,2.685635336922513
6.9,1,2012,4,21,5,10,27,2.293850676310757
9.7,1,2012,7,19,3,12,16,1.287888478834761
7.0,1,2013,8,5,0,23,13,1.482940252587136
3.7,1,2012,6,13,2,12,47,0.18772348873606476
15.0,6,2014,7,28,0,17,42,4.07026410613783
5.3,2,2009,10,5,0,19,40,1.8388372046870518
8.5,4,2010,9,9,3,23,25,2.0151260989518183
7.7,3,2010,6,26,5,21,17,2.860305640393654
5.7,2,2011,4,8,4,7,41,0.016809493940326752
7.5,1,2015,3,2,0,7,30,1.4521239768055032
3.3,1,2012,3,4,6,1,33,0.4650735405175144
7.7,1,2012,6,27,2,11,36,1.806305683033806
10.5,4,2015,5,2,5,17,49,2.549327483390094
6.1,5,2009,8,17,0,14,37,0.805942496031535
12.67,2,2009,8,15,5,17,55,2.98648334793076
31.3,1,2012,4,8,6,18,9,9.533830018017342
7.0,2,2013,7,10,2,1,45,1.7924891489774757
7.0,1,2013,10,4,4,19,52,1.9029047911662793
9.5,1,2013,10,19,5,1,16,3.4894140739472923
31.83,2,2013,11,28,3,11,0,9.698163418844612
3.7,1,2010,11,3,2,12,15,0.43316077116226614
52.0,1,2014,10,26,6,8,43,0.09108778284635195
15.3,2,2011,5,30,0,22,11,6.278432470582213
13.3,3,2010,12,18,5,13,53,5.443345536029598
6.0,1,2012,10,1,0,19,13,1.0995911779336303
7.5,5,2015,6,11,3,9,13,1.597907740790126
16.9,2,2011,4,26,1,13,26,4.745148813566174
12.9,1,2011,5,14,5,22,52,1.4010404078161667
6.1,1,2011,7,6,2,19,12,1.9983345531028296
13.5,1,2013,2,13,2,0,5,4.278872800545909
14.9,5,2009,12,6,6,15,14,5.612033970383062
9.3,1,2012,1,15,6,9,52,4.91991112395643
4.5,1,2012,3,13,1,14,5,1.0053598781658255
9.0,1,2013,9,29,6,23,30,2.853380858850125
33.33,1,2013,11,11,0,20,53,9.517727091935773
9.0,1,2013,12,17,1,21,10,3.2349073809871762
11.0,1,2014,3,21,4,19,19,3.0854119785054506
13.3,1,2010,8,23,0,18,21,3.413613303387395
2.9,1,2009,2,8,6,22,6,0.32167703688063803
5.3,1,2009,3,23,0,8,59,0.909531280449076
13.3,1,2012,8,1,2,18,33,4.36960029308545
9.0,1,2013,5,10,4,8,16,2.351924432076619
5.5,1,2014,5,12,0,10,35,0.9631115223226479
4.5,1,2012,1,4,2,18,2,1.5544870258210297
3.7,1,2012,4,3,1,19,50,0.7856957279810033
9.0,6,2014,2,5,2,18,39,1.7307550722526497
12.0,1,2015,5,15,4,9,5,3.4401592737923137
16.0,1,2015,5,27,2,8,44,4.192937064194127
4.1,1,2009,2,8,6,11,19,1.116233176600199
16.5,1,2009,12,21,0,18,0,4.400989223683403
7.3,2,2010,5,3,0,7,53,2.4274933490876873
5.7,1,2010,12,12,6,9,27,1.8555959439874232
3.7,1,2011,6,16,3,21,54,0.6576589323961703
4.9,2,2012,8,22,2,11,38,1.2568297552796406
8.5,1,2013,4,9,1,1,54,1.983598026407776
3.5,1,2013,7,7,6,12,22,0.4778566666844649
8.5,1,2009,5,4,0,17,28,2.0816484102677877
8.5,5,2012,11,9,4,20,9,2.7265622107427494
6.0,1,2014,2,7,4,9,29,0.5769916341318007
45.0,1,2009,1,22,3,13,11,20.11892831367898
5.3,1,2009,4,4,5,0,27,1.2099048457026702
10.5,2,2012,8,5,6,11,56,3.5655623971958637
4.5,2,2014,10,19,6,16,46,1.0831499988716247
11.0,2,2014,12,2,1,14,27,2.326065470134141
12.0,2,2015,5,18,0,22,22,3.3191597545862916
11.0,1,2015,6,6,5,1,45,3.10756219257557
11.7,1,2010,6,28,0,12,30,3.7193710348518603
5.5,1,2013,4,3,2,20,32,0.8778179682841494
8.1,1,2009,10,5,0,17,37,2.5718690472273633
12.5,4,2012,7,25,2,21,18,4.908280892119898
6.5,1,2013,10,4,4,1,34,1.8126996788471252
5.5,1,2014,6,5,3,16,10,0.9858925504088112
7.7,1,2009,12,12,5,0,36,1.7295922782025805
8.5,1,2010,3,30,1,18,10,1.7615955789290714
19.7,2,2010,6,5,5,17,24,8.588028236601993
16.5,2,2015,1,2,4,13,59,3.5964582254061312
7.0,1,2015,1,30,4,6,50,2.2436361430344403
14.5,5,2009,9,20,6,3,1,4.296082885802871
8.5,1,2011,10,3,0,20,2,2.5845775100606367
7.7,5,2012,5,18,4,19,10,1.7412045572008854
11.0,1,2013,4,29,0,16,26,3.18432645520645
10.0,3,2014,7,31,3,11,58,1.9461570483229234
25.0,1,2014,9,10,2,12,21,3.7296175818043693
19.0,5,2014,12,1,0,10,13,4.42494182050505
7.5,1,2015,1,7,2,17,22,2.2426594956594035
6.2,1,2009,1,24,5,23,35,1.207461434589241
11.0,1,2013,1,2,2,14,56,3.188874421681262
5.5,6,2014,5,4,6,19,2,1.00411316668786
22.1,1,2009,9,9,2,6,33,8.92282305756718
5.3,1,2010,3,15,0,13,8,1.6746982656393907
5.7,1,2012,3,10,5,3,9,0.8552292535612489
7.3,1,2009,8,27,3,22,38,1.548967951665818
13.5,3,2013,2,11,0,7,53,2.945601127811286
9.0,1,2013,3,27,2,11,10,2.6515221375193225
15.5,4,2015,5,10,6,2,35,3.535730574584951
6.1,1,2009,3,11,2,10,9,2.6502208737622723
4.9,1,2010,9,1,2,18,51,0.38265308667532616
3.7,1,2010,1,7,3,15,52,0.40087471046326445
9.0,1,2013,3,6,2,9,8,1.747196639008961
11.5,2,2013,7,13,5,15,37,2.7791962599757474
4.5,3,2011,11,24,3,0,17,0.5295309226745997
13.0,2,2014,6,27,4,17,18,1.9024858409436112
8.5,1,2010,3,22,0,9,41,1.9378276577023144
15.7,5,2011,3,13,6,0,30,6.233053602583939
7.0,1,2014,4,14,0,17,21,1.4657452740217938
12.0,1,2014,5,27,1,3,11,4.4759327905006465
42.0,1,2014,9,27,5,6,45,14.08844654514797
9.0,1,2013,9,6,4,13,27,2.0865100765072784
11.0,1,2013,10,2,2,9,1,2.4174009006691755
15.7,1,2009,1,23,4,10,32,7.559614116201353
3.3,2,2012,6,14,3,19,54,0.7690782511009019
19.0,1,2013,3,20,2,8,17,4.973589670928951
5.5,1,2014,8,11,0,9,45,1.236529441947975
3.3,6,2010,5,16,6,18,5,0.5357115589422922
11.3,1,2012,2,19,6,10,21,4.336556603176785
8.9,1,2009,1,31,5,18,26,2.2348181759577908
6.9,1,2009,7,7,1,8,48,1.98676578180282
7.3,1,2010,3,23,1,20,19,2.340051412076741
6.9,1,2010,10,30,5,8,8,2.977933609266583
3.3,1,2011,7,14,3,0,41,0.2896543507644406
3.5,1,2015,2,1,6,16,22,0.3777914983396858
9.7,1,2009,8,22,5,7,20,3.933634422796069
5.3,2,2012,6,25,0,17,28,1.1389362598903068
18.5,1,2012,10,24,2,15,18,6.453504352398692
10.0,3,2013,8,10,5,20,49,2.5140189773083303
5.5,2,2014,9,7,6,0,30,0.7558448322760613
12.9,5,2009,5,9,5,16,31,4.26325896266853
10.1,1,2011,3,7,0,8,12,3.0456510109116754
9.3,1,2011,3,14,0,18,33,3.1470877161721424
6.5,1,2010,12,19,6,11,9,1.8266797044569862
11.0,1,2012,11,24,5,15,43,3.2267337128312006
6.1,1,2010,2,27,5,8,46,1.8066614204020437
4.9,2,2010,8,16,0,20,54,1.420870488334838
7.7,1,2010,11,16,1,10,30,2.6339876702212397
26.0,4,2013,8,22,3,15,25,6.063329066263522
5.0,1,2014,10,12,6,14,50,0.7137832262017779
8.5,2,2015,1,10,5,10,30,2.4785815612565427
24.9,1,2011,11,11,4,1,7,10.535650628964463
24.9,1,2012,6,2,5,17,38,10.021687533062773
11.0,1,2012,10,21,6,2,55,5.491019122320339
6.5,1,2013,4,8,0,23,9,0.6466413085492443
19.5,1,2014,6,6,4,22,15,5.014022892319991
8.5,1,2014,10,13,0,10,45,2.8449949575043583
8.6,1,2009,1,19,0,21,38,3.762120533517177
6.1,1,2009,11,4,2,9,38,0.9863684573601867
8.5,1,2013,1,7,0,15,23,2.2589287167594945
5.0,1,2009,3,13,4,1,44,1.1727701757909148
6.5,1,2009,11,6,4,10,29,1.938179860290865
21.7,1,2009,11,13,4,21,25,8.346487580731756
6.9,2,2012,1,4,2,12,10,1.5173064325906824
16.0,1,2014,3,16,6,20,27,6.8224877360004585
4.5,1,2009,10,21,2,21,57,0.8424203652452201
9.3,1,2011,12,28,2,14,51,1.5226500734533435
4.5,1,2011,12,28,2,19,11,1.0189555858241766
20.1,1,2012,8,16,3,22,4,8.094763022661034
8.5,1,2009,11,25,2,22,43,2.6867490786195103
17.0,1,2013,2,1,4,14,31,3.2195719515236707
10.5,2,2013,4,7,6,14,3,2.1390783507675875
12.9,2,2012,4,17,1,14,40,3.727534593453873
27.3,5,2010,1,27,2,13,19,10.065010151938752
7.3,1,2010,2,9,1,16,57,2.0737315087799777
9.0,1,2012,12,10,0,19,31,2.5649980201659464
4.5,1,2014,3,17,0,6,34,0.6877308930535955
11.0,5,2014,3,27,3,8,29,2.7977383467478325
7.0,1,2014,11,19,2,6,52,1.6773886610138065
6.5,3,2009,12,19,5,10,45,1.700964569457608
6.1,1,2011,10,28,4,17,23,1.2121803815395296
7.0,1,2015,5,5,1,19,25,1.6835914181677016
10.5,1,2010,9,29,2,7,15,3.694101160801799
10.5,2,2012,8,26,6,21,6,2.828741463712481
11.5,1,2012,12,22,5,15,10,1.0292937818597299
15.5,1,2013,9,7,5,4,34,5.12212764470074
8.1,1,2010,7,20,1,11,40,2.601031009870778
10.9,5,2010,11,27,5,2,1,3.5590404185459024
5.7,1,2011,10,31,0,17,28,0.7803172988640326
7.3,2,2009,5,29,4,12,2,1.5249908152645375
19.47,1,2010,11,2,1,17,37,6.37832311723262
5.5,1,2013,2,14,3,13,57,0.7682419786531769
11.0,1,2014,10,18,5,17,19,2.204770814646668
8.0,1,2015,2,15,6,19,47,0.5188914244041777
10.5,3,2015,4,20,0,22,23,2.75341694336143
31.3,2,2010,9,23,3,22,23,10.30989312575738
4.5,1,2012,4,30,0,18,7,1.1475996211197177
22.5,1,2011,9,16,4,20,9,7.22190460899329
26.0,1,2012,10,5,4,1,33,11.094929998305053
20.5,1,2014,1,8,2,18,29,4.082298530217095
8.0,3,2013,11,9,5,23,20,3.1793843099834014
3.5,1,2014,9,2,1,15,18,0.6493243399073511
18.1,1,2009,11,26,3,1,51,9.01894920644163
12.1,1,2010,1,8,4,1,7,4.955059615655656
6.9,1,2010,4,6,1,20,54,1.4978818728832108
4.9,1,2011,5,30,0,18,21,1.5499784044837261
16.5,5,2013,10,7,0,15,31,3.9202709510565836
8.0,1,2013,10,10,3,16,46,2.191048227106998
27.5,4,2015,5,5,1,15,10,9.206483908598956
5.7,1,2011,5,5,3,19,50,1.4834760516213454
8.9,1,2011,4,2,5,7,55,3.3396258763379527
17.7,1,2011,4,12,1,15,2,2.7370642093780613
6.1,1,2011,11,19,5,9,44,1.4105060032567858
7.0,1,2013,3,19,1,21,48,1.863329866514692
33.33,1,2014,2,11,1,23,6,9.486618943923517
12.0,1,2014,6,2,0,15,10,4.275708106877204
29.47,1,2010,12,9,3,9,19,11.71758000618408
8.5,1,2012,1,9,0,15,4,2.253193702577255
10.0,1,2013,8,20,1,23,27,3.19998808302392
7.0,5,2014,7,2,2,9,58,2.4527970879606364
4.1,1,2010,1,11,0,13,55,0.46860423699907444
12.5,1,2013,7,24,2,18,35,2.5935553969725214
7.0,1,2013,9,6,4,17,8,2.3971152150895008
8.9,2,2009,5,3,6,20,47,2.66987320714635
34.9,1,2009,8,27,3,10,38,12.740328117226978
6.0,1,2012,9,16,6,12,8,1.5804994648656416
5.0,5,2013,4,14,6,15,27,1.2840320468965154
8.0,1,2013,8,27,1,23,57,1.595494809565033
4.5,1,2014,9,15,0,4,4,0.7187915085957125
13.3,1,2009,5,16,5,20,49,5.098527787900594
48.0,2,2012,10,4,3,21,25,18.578574646125656
4.0,2,2014,3,15,5,12,18,0.9160295136611486
26.5,1,2015,5,7,3,6,37,10.827750544606488
4.5,5,2012,2,7,1,10,43,1.189411461321275
8.0,1,2014,7,13,6,17,39,2.6943158719607787
4.9,2,2009,6,14,6,14,19,1.1164716058773185
10.5,1,2009,12,7,0,7,45,2.408261806342438
4.5,1,2011,12,16,4,12,59,1.042190843127635
7.5,1,2013,11,13,2,10,18,1.4986156507691573
5.7,2,2009,2,27,4,20,17,1.466878946294894
6.5,1,2012,7,12,3,16,45,1.4575690535427483
15.5,1,2013,6,23,6,2,24,4.989675706546389
6.1,1,2009,11,7,5,23,16,1.4334939389620018
17.7,1,2011,9,1,3,21,22,8.4150528339782
6.1,1,2012,3,15,3,20,50,1.568833825293894
7.5,1,2014,5,11,6,14,46,2.7199929002258165
8.5,3,2012,5,16,2,18,56,0.7254705427274327
17.5,1,2013,6,3,0,14,17,5.894894686915207
6.9,1,2009,3,10,1,18,33,1.2712614167516731
10.9,1,2011,4,8,4,6,3,4.810421025908492
4.1,2,2011,4,13,2,14,21,0.5682492876409763
8.0,3,2012,10,5,4,19,1,2.3590796652906514
8.0,3,2013,4,6,5,11,39,2.239284506292319
5.0,1,2014,8,15,4,8,24,0.8369256239311408
8.9,2,2011,2,5,5,3,4,2.9474578679659964
24.9,5,2012,6,23,5,22,44,10.443324621719876
9.7,1,2012,7,19,3,11,25,3.6502958878700142
10.0,1,2014,9,30,1,13,8,1.0864939430614386
18.9,1,2009,4,3,4,10,50,4.592450652357011
7.5,1,2012,12,3,0,21,50,1.321848341448671
4.5,1,2013,12,22,6,18,31,1.0654737128498866
8.5,1,2014,4,26,5,23,16,1.052751843282515
16.1,2,2009,9,26,5,0,52,5.628300608212805
6.0,1,2014,8,4,0,20,10,1.2131148681673547
8.5,1,2015,2,8,6,19,18,2.56847219382873
9.7,5,2011,3,24,3,15,0,1.8934876698503882
9.5,1,2013,7,22,0,22,16,2.3164857425053786
6.0,1,2013,9,14,5,3,42,2.131347183501127
11.5,2,2014,6,14,5,16,9,2.5099955156125797
6.0,2,2015,5,13,2,20,14,1.1027773349610641
7.3,2,2011,11,22,1,23,14,1.8613879135782343
7.5,1,2013,9,19,3,6,41,1.8050991906193885
41.0,2,2014,4,30,2,3,4,12.887998567215849
8.1,5,2010,5,12,2,10,21,1.3587763211404078
11.3,1,2009,7,19,6,0,27,2.583779081817851
3.3,1,2010,11,11,3,18,39,0.4439151465940609
16.5,1,2013,11,2,5,1,36,4.8458489604895965
4.9,1,2010,11,16,1,6,56,1.0462611164183684
7.3,1,2012,6,6,2,15,12,1.726254153156781
6.5,1,2013,6,6,3,0,14,1.9581525437366663
8.0,1,2014,7,13,6,1,42,1.9033439785302868
3.7,4,2009,3,24,1,10,6,1.028852212694724
4.1,4,2010,2,7,6,3,13,0.7261919778787624
6.5,1,2010,2,20,5,1,40,2.668702607055575
28.9,1,2010,11,5,4,22,18,14.812075969802866
5.3,1,2011,2,16,2,2,16,1.1983744318487555
4.1,1,2009,6,2,1,20,31,0.7727096724546102
4.9,1,2010,10,18,0,11,23,0.20543725206487057
15.0,1,2015,3,2,0,12,0,2.3406029054643525
8.5,1,2010,5,5,2,22,6,2.735253723537762
73.3,2,2011,8,31,2,7,17,24.125744620720564
6.1,2,2009,9,3,3,6,9,1.4029426632805628
4.9,1,2010,2,6,5,13,22,1.1928265588809208
8.1,1,2010,4,26,0,6,58,2.9714889043113284
57.83,2,2014,11,17,0,8,3,8.79004485935414
20.0,2,2015,2,21,5,0,41,6.186851940408428
18.5,1,2015,6,12,4,14,0,3.3814637180462626
11.0,1,2013,5,8,2,5,6,4.452671532631915
8.5,2,2013,8,29,3,13,1,1.2715914777063175
14.9,1,2009,3,22,6,0,20,6.550269012472662
23.7,1,2011,2,8,1,17,54,9.039325865909005
17.0,1,2013,11,24,6,13,29,4.6884114839190705
49.8,1,2012,7,5,3,7,31,21.202330595182545
19.5,1,2013,5,15,2,10,18,3.233639246392115
5.7,1,2009,10,16,4,14,19,1.4249716975121096
3.7,2,2009,11,6,4,12,9,0.6006910947348948
22.1,4,2010,7,18,6,0,2,8.133438848278924
12.9,1,2010,8,1,6,18,9,3.902471625181479
7.0,2,2014,3,22,5,18,26,1.232664412257255
7.7,1,2009,12,19,5,11,23,2.4771541154619054
10.9,1,2011,3,31,3,23,15,3.006489667733337
10.0,1,2012,12,10,0,7,45,2.713168136308349
8.5,2,2014,2,12,2,19,35,2.465303155312453
4.0,6,2015,5,7,3,5,59,0.7721701454420334
9.3,1,2009,6,15,0,16,1,2.1580384687595133
45.0,2,2010,10,28,3,20,33,20.417335051414145
5.7,3,2011,4,22,4,18,43,1.702404129350253
9.0,2,2014,10,10,4,15,19,2.416218226394411
33.54,4,2015,4,23,3,12,18,8.56450093241302
7.3,1,2009,10,1,3,14,12,1.486602603411576
13.7,1,2010,6,19,5,4,20,3.157188026555311
12.1,1,2012,1,24,1,15,55,4.968214041832481
6.5,1,2013,4,10,2,16,5,1.3488803176446127
5.5,1,2015,5,30,5,19,19,0.9750530135169825
6.5,1,2009,3,5,3,10,58,1.8837201911113168
6.9,1,2009,11,9,0,1,54,3.5101498312400703
12.9,1,2010,8,7,5,9,8,4.688642156449183
8.9,1,2011,6,27,0,13,10,3.1242808813824876
7.7,1,2011,10,5,2,20,23,2.037528371149756
7.5,1,2012,9,5,2,12,46,1.63815920087709
5.0,1,2013,3,16,5,23,11,1.2629745643327583
10.9,1,2011,3,2,2,6,41,4.099026061035118
10.5,2,2013,6,10,0,19,26,2.6235550547409767
4.1,5,2009,10,11,6,3,58,1.204489536001325
24.1,1,2012,4,21,5,1,3,9.920756976872891
11.0,1,2013,1,9,2,18,49,2.2204985012400495
14.0,2,2015,5,25,0,18,42,3.9661613283470007
9.3,2,2009,7,27,0,13,33,2.0775739549356036
9.3,3,2010,11,10,2,22,34,3.220180276688047
15.7,1,2012,3,11,6,11,10,6.110156699916077
5.7,1,2011,1,9,6,12,36,1.2879249473621097
10.5,5,2012,7,2,0,15,2,3.6936478137776287
25.5,1,2013,10,10,3,23,10,8.72758206531534
4.5,1,2009,9,29,1,15,35,0.516450741522659
9.3,1,2009,10,5,0,23,17,2.0999498401742382
24.27,1,2010,7,11,6,14,54,9.031277664053844
35.5,1,2012,12,2,6,1,35,13.55228083011248
9.0,1,2015,5,28,3,10,44,1.6136539845489581
4.5,5,2011,7,30,5,21,32,0.6644777800309732
9.7,6,2012,8,5,6,4,4,3.6529457699806036
4.7,2,2009,1,23,4,17,54,0.9098640249444895
7.3,1,2010,5,2,6,14,27,1.813327986265189
6.1,5,2010,8,25,2,18,52,1.4307628583313303
57.33,2,2014,8,31,6,23,52,20.13443620560911
5.3,1,2009,9,11,4,5,34,1.7430552516149636
13.7,2,2011,12,24,5,8,58,4.357582648977275
15.0,1,2014,12,16,1,0,51,5.3184777961832985
45.0,1,2010,11,7,6,20,17,0.0007893374600905729
3.7,1,2011,4,4,0,17,21,1.2352118313827547
4.1,6,2011,12,11,6,17,52,0.8170340513864965
11.7,1,2009,7,8,2,19,40,3.4366652945308607
8.5,1,2010,6,25,4,7,25,3.561522185859467
11.0,6,2013,12,18,2,19,21,1.335488717121818
